User ID Number,Gender,Seeking,Age,Profile Visits,Kisses,Fans,Country Name,Country Cordinates,User Country,City Cordinates,Last Known City Location,Location,lastOnlineDate,lastOnlineTime,User ID,Age Category
2254,F,M,19,1093,83,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.7538∞ N, 7.1460∞ E",Ependes,Ecublens (VD),2015-04-24T23:12:12Z,1429917132,551cfb86c86da1f25b8b4dbc,Early Twenties
2255,F,none,21,3972,116,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Freiburg im Breisgau,2015-04-22T11:27:49Z,1429702069,5522bd46190ba0c2348b46c6,Early Twenties
2256,F,M,21,1691,185,0,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,Civrieux-d'Azergues,2015-04-05T19:45:32Z,1428263132,551e8194e76da1b38e8b456b,Early Twenties
2257,F,M,22,1054,94,0,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,Saint-√âtienne,2015-04-06T16:02:58Z,1428336178,550fded5cb6da1ca888b4c13,Early Twenties
2258,F,M,19,1267,71,0,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,M√¢con,2015-04-06T15:28:16Z,1428334096,550fe3b2e66da111118b45b2,Early Twenties
2259,F,M,19,487,11,0,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,Miribel-les-Echelles,2015-04-06T09:07:35Z,1428311255,5513b542160ba0f9268b45ff,Early Twenties
2260,F,M,25,901,44,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.1368∞ N, 7.2468∞ E",Biel,Dotzigen,2015-04-19T11:02:57Z,1429441377,550ff89a0b6ea1018b8b4cbf,Late Twenties
2261,F,M,25,291,6,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Bern,2015-04-07T12:26:39Z,1428409599,55100684066ea1c91b8b4ce5,Late Twenties
2262,F,M,22,1037,67,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"48.7258∞ N, 2.1252∞ E",Villiers-le-Bacle,Vevey,2015-04-26T12:53:51Z,1430052831,55100c3d1b0ba098358b4712,Early Twenties
2263,F,M,24,716,54,0,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,Coulommiers,2015-04-06T16:02:13Z,1428336133,55102339076ea14d818b4963,Early Twenties
2264,F,M,22,944,35,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Bietigheim-Bissingen,2015-04-06T14:54:47Z,1428332087,55102f1e180ba017448b4dee,Early Twenties
2265,F,M,19,223,18,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.6860∞ N, 6.5654∞ E",Bavois,Yverdon-les-Bains,2015-04-06T23:44:38Z,1428363878,55103846076ea13d898b48c0,Early Twenties
2266,F,M,24,1596,66,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Eschweiler,2015-04-06T16:00:14Z,1428336014,55106720c86da156498b4b67,Early Twenties
2267,F,M,23,1220,53,9,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.7538∞ N, 7.1460∞ E",Ependes,Ecublens,2015-04-19T10:27:08Z,1429439228,5529112f150ba0ce108b47ef,Early Twenties
2268,F,M,25,134,6,21,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,Toulouse-le-Ch√¢teau,2015-03-26T20:02:58Z,1427400178,551055e6cc6da152828b4572,Late Twenties
2269,F,M,24,172,5,2,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Bendorf,2015-04-06T15:57:04Z,1428335824,55105fcf066ea1b43e8b4982,Early Twenties
2270,F,M,23,682,28,4,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Saarbr√ºcken,2015-04-06T14:54:30Z,1428332070,55199faf170ba040378b4822,Early Twenties
2271,F,M,25,251,1,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.4312∞ N, 6.9107∞ E",Montreux,Burgdorf,2015-04-26T08:21:27Z,1430036487,551066b3190ba055558b45ea,Late Twenties
2272,F,M,20,1244,116,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9582∞ N, 7.6800∞ E",Landiswil,Tenero-Contra,2015-04-07T22:06:49Z,1428444409,55106ddc086ea114408b4e2f,Early Twenties
2273,F,M,19,727,30,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Bingen am Rhein,2015-04-06T14:25:48Z,1428330348,551075a51b0ba073628b47a0,Early Twenties
2274,F,M,19,724,14,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,L√∂rrach,2015-04-06T15:35:37Z,1428334537,55107077c46da184028b4a13,Early Twenties
2275,F,M,23,1591,35,7,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Neuweiler,2015-04-26T18:51:19Z,1430074279,551dd408c56da1270c8b4d50,Early Twenties
2276,F,M,25,573,13,0,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,Saint-Genix-sur-Guiers,2015-04-07T10:50:00Z,1428403800,551c5580ea6da1d9608b4705,Late Twenties
2277,F,M,24,552,13,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Bern,2015-04-06T15:01:45Z,1428332505,5510996acb6da1939a8b4daa,Early Twenties
2278,F,M,21,974,41,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Troisdorf,2015-04-06T14:47:12Z,1428331632,551eb7cd1c0ba0ff0c8b4c2d,Early Twenties
2279,F,M,20,1030,31,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,J√ºlich,2015-04-19T11:52:22Z,1429444342,5510aff0ca6da1486d8b4d0e,Early Twenties
2280,F,M,21,1625,58,1,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,Villeurbanne,2015-04-06T14:47:51Z,1428331671,5510a2f7cd6da1e5398b457b,Early Twenties
2281,F,M,22,387,29,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"48.7258∞ N, 2.1252∞ E",Villiers-le-Bacle,Ecublens,2015-03-30T20:27:44Z,1427747264,5510b842553fcbfd2ae2c388,Early Twenties
2282,F,M,23,2939,131,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4988∞ N, 8.7237∞ E",Winterthur,Hausen,2015-04-26T11:39:08Z,1430048348,5510ecbd066ea1ef7f8b495b,Early Twenties
2283,F,M,24,899,19,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Karlsruhe,2015-04-06T14:57:16Z,1428332236,551ed38cc66da1a2328b4738,Early Twenties
2284,F,M,22,571,2,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.8065∞ N, 7.1620∞ E",Fribourg,Bulle,2015-04-25T16:18:41Z,1429978721,552945e2c46da1ce7c8b4c48,Early Twenties
2285,F,M,24,2001,33,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.3833∞ N, 6.2348∞ E",Nyon,Neuenhof,2015-04-26T11:32:23Z,1430047943,552ba3ccc46da10e668b4668,Early Twenties
2286,F,M,20,983,36,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Butzbach,2015-04-06T14:30:00Z,1428330600,551e8478140ba065788b4b09,Early Twenties
2287,F,M,23,1688,62,1,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Mainz,2015-04-06T14:53:58Z,1428332038,551122b61b0ba002048b4772,Early Twenties
2288,F,M,22,1078,27,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,H√§usern,2015-04-07T05:39:43Z,1428385183,5511306d1a0ba07a0e8b48c6,Early Twenties
2289,F,none,25,199,9,3,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.2044∞ N, 6.1432∞ E",Geneva,Mollens,2015-04-06T14:55:50Z,1428332150,551297cd1b0ba0895c8b4e1f,Late Twenties
2290,F,M,25,892,20,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Cologne,2015-04-06T16:17:07Z,1428337027,55146b4c096ea136068b459f,Late Twenties
2291,F,M,22,672,27,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4495∞ N, 8.5822∞ E",Kloten,Kirchberg,2015-04-06T14:47:54Z,1428331674,551e9a101b0ba0e2288b4f31,Early Twenties
2292,F,M,19,359,18,0,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.4637∞ N, 9.1885∞ E",Milano,Torino,2015-03-25T20:23:33Z,1427315013,551158d9086ea190058b4e06,Early Twenties
2293,F,M,19,581,12,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4051∞ N, 8.1290∞ E",Rupperswil,Wittwil,2015-04-07T19:00:27Z,1428433227,55115b8b150ba0c3468b4874,Early Twenties
2294,F,M,23,384,13,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Umkirch,2015-04-08T12:35:06Z,1428496506,55115f661b0ba0c75a8b5047,Early Twenties
2295,F,M,24,1687,61,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Esslingen am Neckar,2015-04-19T11:49:38Z,1429444178,5511676a066ea1c90a8b48d2,Early Twenties
2296,F,M,23,711,20,2,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Freiburg im Breisgau,2015-04-02T18:24:54Z,1427999094,551186d5096ea19c868b4591,Early Twenties
2297,F,M,21,1417,99,1,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.4637∞ N, 9.1885∞ E",Milano,Torino,2015-04-08T12:45:49Z,1428497149,551f29fdcb6da13f308b459e,Early Twenties
2298,F,M,19,300,6,0,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,La L√©ch√®re,2015-04-05T12:53:35Z,1428238415,55118b12e86da159228b4be8,Early Twenties
2299,F,M,21,431,19,1,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.4637∞ N, 9.1885∞ E",Milano,Genova,2015-04-06T14:23:46Z,1428330226,55119d32e96da1d31e8b4fae,Early Twenties
2300,F,M,22,511,18,25,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Bern,2015-04-06T15:45:48Z,1428335148,5511998e150ba06d5d8b456c,Early Twenties
2301,F,M,22,1148,29,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9582∞ N, 7.6800∞ E",Landiswil,Th√¥nex,2015-04-18T18:14:26Z,1429380866,5522e87d086ea117768b4e0b,Early Twenties
2302,F,none,22,330,33,0,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,La Garde,2015-04-06T16:06:11Z,1428336371,5511a16ee96da1422f8b477c,Early Twenties
2303,F,M,20,441,7,0,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,La C√¥te-Saint-Andr√©,2015-04-08T14:17:31Z,1428502651,5511a607150ba0df628b4c94,Early Twenties
2304,F,M,19,288,8,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"49.2239∞ N, 12.6621∞ E",Cham,Chavornay,2015-04-06T20:44:43Z,1428353083,5511b8bfc96da1b13c8b4584,Early Twenties
2305,F,M,20,1669,48,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Immenstaad am Bodensee,2015-04-18T09:49:53Z,1429350593,55213748e86da19b8b8b4d43,Early Twenties
2306,F,M,21,1221,48,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,K√∂ln,2015-04-06T14:54:55Z,1428332095,5511ce2b160ba01e7f8b474c,Early Twenties
2307,F,M,21,236,8,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.6155∞ N, 7.0577∞ E",Bulle,Bulle,2015-04-05T05:00:54Z,1428210054,55126804180ba0a0378b46bb,Early Twenties
2308,F,M,21,620,14,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9582∞ N, 7.6800∞ E",Landiswil,Saint-Prex,2015-04-26T14:50:36Z,1430059836,552bf1c5190ba0bd148b4918,Early Twenties
2309,F,M,25,574,12,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Saarbr√ºcken,2015-04-06T16:02:55Z,1428336175,55133618066ea111598b4d00,Late Twenties
2310,F,M,24,550,21,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Bad Gr√∂nenbach,2015-04-06T14:51:34Z,1428331894,5513be49ea6da15f128b4b94,Early Twenties
2311,F,M,24,383,36,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"48.7258∞ N, 2.1252∞ E",Villiers-le-Bacle,Villars-sur-Ollon,2015-04-06T20:39:32Z,1428352772,5511db670b6ea1ed1c8b48f8,Early Twenties
2312,F,M,23,826,61,3,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Ludwigshafen am Rhein,2015-04-06T15:56:31Z,1428335791,5511dd1003eb1238248b45fc,Early Twenties
2313,F,M,25,1237,47,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Ober-Ramstadt,2015-04-06T16:11:44Z,1428336704,55159123190ba08b5c8b46b0,Late Twenties
2314,F,M,20,499,6,0,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,Chalon-sur-Sa√¥ne,2015-04-08T14:43:25Z,1428504205,5511e515190ba0e9018b4681,Early Twenties
2315,F,M,19,538,40,0,Phillipines,"12.8797∞ N, 121.7740∞ E",PH,"45.5646∞ N, 5.9178∞ E",Chambery,√âvian-les-Bains,2015-04-07T10:56:46Z,1428404206,5511ebd6076ea1360c8b470a,Early Twenties
2316,F,M,21,262,8,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"49.2239∞ N, 12.6621∞ E",Cham,Prilly,2015-03-31T20:49:54Z,1427834994,551209af553fcbc577209d2a,Early Twenties
2317,F,M,24,112,11,0,Austria,"47.5162∞ N, 14.5501∞ E",AT,"47.0800∞ N, 9.9199∞ E",Schruns,Bartholom√§berg,2015-04-06T14:59:32Z,1428332372,5521872d150ba05e7a8b48b2,Early Twenties
2318,F,M,23,148,14,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9776∞ N, 6.8769∞ E",Auvernier,La Chaux-de-Fonds,2015-04-07T09:44:46Z,1428399886,551ed5d6c86da1e57f8b472d,Early Twenties
2319,F,none,21,1249,89,1,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Mannheim,2015-04-06T14:58:16Z,1428332296,551b9ce9c96da1f2978b4c7d,Early Twenties
2320,F,M,23,810,18,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Nieder-Olm,2015-04-06T14:54:31Z,1428332071,55128094066ea1ec818b46a2,Early Twenties
2321,F,M,20,657,4,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Karlsruhe,2015-04-06T14:25:30Z,1428330330,551dc317e86da1d2788b4b81,Early Twenties
2322,F,M,21,445,20,0,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,Besan√ßon,2015-04-06T15:21:01Z,1428333661,551736d4cb6da1620e8b4901,Early Twenties
2323,F,M,20,531,32,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9582∞ N, 7.6800∞ E",Landiswil,Le Lignon,2015-04-06T14:36:32Z,1428330992,5512ba4e9c4b709b8f8b48af,Early Twenties
2324,F,M,22,1491,84,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,K√∂ln,2015-04-06T15:55:15Z,1428335715,551f014c1b0ba0e6688b46f1,Early Twenties
2325,F,M,24,203,2,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Ulm,2015-04-06T16:16:54Z,1428337014,5512fc93076ea1d26f8b4d1c,Early Twenties
2326,F,M,21,511,35,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Basel,2015-04-07T22:34:41Z,1428446081,5512f2ace76da14d278b4574,Early Twenties
2327,F,M,24,651,73,1,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,Gaillard,2015-04-06T20:06:38Z,1428350798,5512fce6c96da1df6e8b4a34,Early Twenties
2328,F,M,22,476,9,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Karlsruhe,2015-04-06T14:25:34Z,1428330334,5512fdf1096ea1d08d8b4591,Early Twenties
2329,F,M,19,842,38,0,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.4637∞ N, 9.1885∞ E",Milano,Savigliano,2015-04-06T13:16:50Z,1428326210,55207dd8e96da1d94e8b4a7d,Early Twenties
2330,F,M,22,750,60,0,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,Aulnat,2015-04-06T14:47:34Z,1428331654,551305b5ca6da166668b4ae3,Early Twenties
2331,F,none,19,1348,42,39,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Dortmund,2015-04-06T14:23:36Z,1428330216,551305ccc66da1970d8b4b22,Early Twenties
2332,F,M,20,609,16,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Frankfurt am Main,2015-04-06T14:23:48Z,1428330228,55131e140b6ea1970b8b458a,Early Twenties
2333,F,M,23,882,28,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-06T11:57:13Z,1428321433,55131110cb6da10e388b46dc,Early Twenties
2334,F,M,21,931,59,0,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,Bellegarde,2015-04-06T14:59:39Z,1428332379,5518540bc76da101728b457c,Early Twenties
2335,F,M,23,1423,121,2,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.4637∞ N, 9.1885∞ E",Milano,Cascina costa,2015-04-06T14:54:57Z,1428332097,551321e5e96da1783f8b4567,Early Twenties
2336,F,M,19,2592,103,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Endingen am Kaiserstuhl,2015-04-11T21:44:08Z,1428788648,55268555150ba057498b4e47,Early Twenties
2337,F,M,23,2143,139,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.7580∞ N, 7.6280∞ E",Thun,Toffen,2015-04-25T22:30:25Z,1430001025,551325e5086ea187238b4576,Early Twenties
2338,F,M,19,846,57,0,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,Saint-R√©my,2015-04-06T14:23:53Z,1428330233,5518a0841b0ba007198b45d5,Early Twenties
2339,F,M,25,1431,84,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"48.7758∞ N, 9.1829∞ E",Stuttgart,Hennef (Sieg),2015-04-06T16:00:26Z,1428336026,55132c38c66da1696c8b45c1,Late Twenties
2340,F,M,25,1930,69,0,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.4637∞ N, 9.1885∞ E",Milano,Moncalieri,2015-04-08T15:24:50Z,1428506690,551ee2a8c76da1bf428b46b0,Late Twenties
2341,F,M,22,227,8,0,France,"46.2276∞ N, 2.2137∞ E",FR,"45.7640∞ N, 4.8357∞ E",Lyon,Th√®ze,2015-04-06T14:47:34Z,1428331654,55133268cc6da1360b8b4567,Early Twenties
